FIELD	QMC	ST	DATE	TIME	var_field
52765411	9	80	02.06.2025	10:54:00	52765,411
52766150	9	80	02.06.2025	10:54:03	52766,15
52765857	10	80	02.06.2025	10:54:06	52765,857
52763445	9	80	02.06.2025	10:54:09	52763,445
52763455	9	80	02.06.2025	10:54:12	52763,455
52763170	10	80	02.06.2025	10:54:15	52763,17
52759124	10	80	02.06.2025	10:54:18	52759,124
52758920	9	80	02.06.2025	10:54:21	52758,92
52758502	9	80	02.06.2025	10:54:24	52758,502
52758574	9	80	02.06.2025	10:54:27	52758,574
52753855	9	80	02.06.2025	10:54:30	52753,855
52751736	10	80	02.06.2025	10:54:33	52751,736
52751453	10	80	02.06.2025	10:54:36	52751,453
52750714	11	80	02.06.2025	10:54:39	52750,714
52750687	10	80	02.06.2025	10:54:42	52750,687
52750924	10	80	02.06.2025	10:54:45	52750,924
52752881	10	80	02.06.2025	10:54:48	52752,881
52757012	9	80	02.06.2025	10:54:51	52757,012
52758663	9	80	02.06.2025	10:54:54	52758,663
52761319	10	80	02.06.2025	10:54:57	52761,319
52763090	9	80	02.06.2025	10:55:00	52763,09
52762802	10	80	02.06.2025	10:55:03	52762,802
52764325	9	80	02.06.2025	10:55:06	52764,325
52763001	10	80	02.06.2025	10:55:09	52763,001
52761058	9	80	02.06.2025	10:55:12	52761,058
52761279	9	80	02.06.2025	10:55:15	52761,279
52761389	9	80	02.06.2025	10:55:18	52761,389
52762401	9	80	02.06.2025	10:55:21	52762,401
52764645	9	80	02.06.2025	10:55:24	52764,645
52765476	9	80	02.06.2025	10:55:27	52765,476
52764974	11	80	02.06.2025	10:55:30	52764,974
52764201	10	80	02.06.2025	10:55:33	52764,201
52763619	10	80	02.06.2025	10:55:36	52763,619
52762976	10	80	02.06.2025	10:55:39	52762,976
52761479	9	80	02.06.2025	10:55:42	52761,479
52761760	9	80	02.06.2025	10:55:45	52761,76
52762414	9	80	02.06.2025	10:55:48	52762,414
52762429	9	80	02.06.2025	10:55:51	52762,429
52762770	10	80	02.06.2025	10:55:54	52762,77
52760159	9	80	02.06.2025	10:55:57	52760,159
52758245	10	80	02.06.2025	10:56:00	52758,245
52757803	9	80	02.06.2025	10:56:03	52757,803
52757252	9	80	02.06.2025	10:56:06	52757,252
52757712	9	80	02.06.2025	10:56:09	52757,712
52757846	9	80	02.06.2025	10:56:12	52757,846
52757859	10	80	02.06.2025	10:56:15	52757,859
52759719	9	80	02.06.2025	10:56:18	52759,719
52761398	10	80	02.06.2025	10:56:21	52761,398
52763060	10	80	02.06.2025	10:56:24	52763,06
52763208	9	80	02.06.2025	10:56:27	52763,208
52763630	9	80	02.06.2025	10:56:30	52763,63
52765356	9	80	02.06.2025	10:56:33	52765,356
52766599	9	80	02.06.2025	10:56:36	52766,599
52767055	9	80	02.06.2025	10:56:39	52767,055
52766993	9	80	02.06.2025	10:56:42	52766,993
52765800	9	80	02.06.2025	10:56:45	52765,8
52768381	9	80	02.06.2025	10:56:48	52768,381
52768882	9	80	02.06.2025	10:56:51	52768,882
52768901	9	80	02.06.2025	10:56:54	52768,901
52768970	10	80	02.06.2025	10:56:57	52768,97
52771461	9	80	02.06.2025	10:57:00	52771,461
52774568	9	80	02.06.2025	10:57:03	52774,568
52773874	9	80	02.06.2025	10:57:06	52773,874
52774096	10	80	02.06.2025	10:57:09	52774,096
52774203	9	80	02.06.2025	10:57:12	52774,203
52772625	10	80	02.06.2025	10:57:15	52772,625
52769687	9	80	02.06.2025	10:57:18	52769,687
52770972	9	80	02.06.2025	10:57:21	52770,972
52771940	9	80	02.06.2025	10:57:24	52771,94
52769839	9	80	02.06.2025	10:57:27	52769,839
52762819	10	80	02.06.2025	10:57:30	52762,819
52762074	9	80	02.06.2025	10:57:33	52762,074
52762424	9	80	02.06.2025	10:57:36	52762,424
52763044	9	80	02.06.2025	10:57:39	52763,044
52763168	9	80	02.06.2025	10:57:42	52763,168
52763374	10	80	02.06.2025	10:57:45	52763,374
52761330	9	80	02.06.2025	10:57:48	52761,33
52763098	9	80	02.06.2025	10:57:51	52763,098
52763751	10	80	02.06.2025	10:57:54	52763,751
52763422	9	80	02.06.2025	10:57:57	52763,422
52763408	9	80	02.06.2025	10:58:00	52763,408
52764164	9	80	02.06.2025	10:58:03	52764,164
52765732	10	80	02.06.2025	10:58:06	52765,732
52765527	9	80	02.06.2025	10:58:09	52765,527
52761635	11	80	02.06.2025	10:58:12	52761,635
52760236	9	80	02.06.2025	10:58:15	52760,236
52759032	9	80	02.06.2025	10:58:18	52759,032
52760363	9	80	02.06.2025	10:58:21	52760,363
52757659	10	80	02.06.2025	10:58:24	52757,659
52755587	9	80	02.06.2025	10:58:27	52755,587
52756572	11	80	02.06.2025	10:58:30	52756,572
52757432	9	80	02.06.2025	10:58:33	52757,432
52758016	9	80	02.06.2025	10:58:36	52758,016
52757902	9	80	02.06.2025	10:58:39	52757,902
52755377	9	80	02.06.2025	10:58:42	52755,377
52755004	9	80	02.06.2025	10:58:45	52755,004
52753229	9	80	02.06.2025	10:58:48	52753,229
52753686	9	80	02.06.2025	10:58:51	52753,686
52753569	9	80	02.06.2025	10:58:54	52753,569
52754518	9	80	02.06.2025	10:58:57	52754,518
52755847	9	80	02.06.2025	10:59:00	52755,847
52756371	9	80	02.06.2025	10:59:03	52756,371
52758495	9	80	02.06.2025	10:59:06	52758,495
52761385	9	80	02.06.2025	10:59:09	52761,385
52760994	9	80	02.06.2025	10:59:12	52760,994
52760548	9	80	02.06.2025	10:59:15	52760,548
52761397	9	80	02.06.2025	10:59:18	52761,397
52758275	9	80	02.06.2025	10:59:21	52758,275
52756787	9	80	02.06.2025	10:59:24	52756,787
52756020	9	80	02.06.2025	10:59:27	52756,02
52756285	9	80	02.06.2025	10:59:30	52756,285
52758048	9	80	02.06.2025	10:59:33	52758,048
52758711	9	80	02.06.2025	10:59:36	52758,711
52761170	9	80	02.06.2025	10:59:39	52761,17
52764054	9	80	02.06.2025	10:59:42	52764,054
52763782	9	80	02.06.2025	10:59:45	52763,782
52764595	9	80	02.06.2025	10:59:48	52764,595
52764831	9	80	02.06.2025	10:59:51	52764,831
52764759	9	80	02.06.2025	10:59:54	52764,759
52767092	9	80	02.06.2025	10:59:57	52767,092
52767588	11	80	02.06.2025	11:00:00	52767,588
52768688	9	80	02.06.2025	11:00:03	52768,688
52769593	10	80	02.06.2025	11:00:06	52769,593
52769132	11	80	02.06.2025	11:00:09	52769,132
52769584	9	80	02.06.2025	11:00:12	52769,584
52770576	10	80	02.06.2025	11:00:15	52770,576
52771488	9	80	02.06.2025	11:00:18	52771,488
52772373	10	80	02.06.2025	11:00:21	52772,373
52773022	9	80	02.06.2025	11:00:24	52773,022
52773688	10	80	02.06.2025	11:00:27	52773,688
52773212	9	80	02.06.2025	11:00:30	52773,212
52774859	11	80	02.06.2025	11:00:33	52774,859
52774550	9	80	02.06.2025	11:00:36	52774,55
52771781	11	80	02.06.2025	11:00:39	52771,781
52771293	9	80	02.06.2025	11:00:42	52771,293
52770974	11	80	02.06.2025	11:00:45	52770,974
52770901	9	80	02.06.2025	11:00:48	52770,901
52771298	11	80	02.06.2025	11:00:51	52771,298
52769577	9	80	02.06.2025	11:00:54	52769,577
52769058	10	80	02.06.2025	11:00:57	52769,058
52768033	9	80	02.06.2025	11:01:00	52768,033
52764924	11	80	02.06.2025	11:01:03	52764,924
52764853	10	80	02.06.2025	11:01:06	52764,853
52764510	11	80	02.06.2025	11:01:09	52764,51
52763608	9	80	02.06.2025	11:01:12	52763,608
52763512	10	80	02.06.2025	11:01:15	52763,512
52765747	9	80	02.06.2025	11:01:18	52765,747
52767278	11	80	02.06.2025	11:01:21	52767,278
52766854	9	80	02.06.2025	11:01:24	52766,854
52765986	11	80	02.06.2025	11:01:27	52765,986
52765468	9	80	02.06.2025	11:01:30	52765,468
52765096	11	80	02.06.2025	11:01:33	52765,096
52766421	9	80	02.06.2025	11:01:36	52766,421
52767164	11	80	02.06.2025	11:01:39	52767,164
52767851	10	80	02.06.2025	11:01:42	52767,851
52767360	11	80	02.06.2025	11:01:45	52767,36
52767953	9	80	02.06.2025	11:01:48	52767,953
52768508	11	80	02.06.2025	11:01:51	52768,508
52768602	9	80	02.06.2025	11:01:54	52768,602
52768803	11	80	02.06.2025	11:01:57	52768,803
52767014	9	80	02.06.2025	11:02:00	52767,014
52767619	11	80	02.06.2025	11:02:03	52767,619
52767692	9	80	02.06.2025	11:02:06	52767,692
52767639	11	80	02.06.2025	11:02:09	52767,639
52766967	9	80	02.06.2025	11:02:12	52766,967
52766214	11	80	02.06.2025	11:02:15	52766,214
52766096	10	80	02.06.2025	11:02:18	52766,096
52762768	11	80	02.06.2025	11:02:21	52762,768
52758461	9	80	02.06.2025	11:02:24	52758,461
52757267	11	80	02.06.2025	11:02:27	52757,267
52756807	9	80	02.06.2025	11:02:30	52756,807
52757618	11	80	02.06.2025	11:02:33	52757,618
52759857	9	80	02.06.2025	11:02:36	52759,857
52766682	10	80	02.06.2025	11:02:39	52766,682
52767351	9	80	02.06.2025	11:02:42	52767,351
52769280	10	80	02.06.2025	11:02:45	52769,28
52770017	10	80	02.06.2025	11:02:48	52770,017
52771265	10	80	02.06.2025	11:02:51	52771,265
52772085	10	80	02.06.2025	11:02:54	52772,085
52772145	11	80	02.06.2025	11:02:57	52772,145
52771206	9	80	02.06.2025	11:03:00	52771,206
52769857	10	80	02.06.2025	11:03:03	52769,857
52766411	9	80	02.06.2025	11:03:06	52766,411
52766646	11	80	02.06.2025	11:03:09	52766,646
52771086	9	80	02.06.2025	11:03:12	52771,086
52771551	11	80	02.06.2025	11:03:15	52771,551
52771332	9	80	02.06.2025	11:03:18	52771,332
52772630	10	80	02.06.2025	11:03:21	52772,63
52774284	9	80	02.06.2025	11:03:24	52774,284
52774402	11	80	02.06.2025	11:03:27	52774,402
52773991	9	80	02.06.2025	11:03:30	52773,991
52774643	11	80	02.06.2025	11:03:33	52774,643
52775544	9	80	02.06.2025	11:03:36	52775,544
52775685	11	80	02.06.2025	11:03:39	52775,685
52776807	9	80	02.06.2025	11:03:42	52776,807
52778951	10	80	02.06.2025	11:03:45	52778,951
52778955	9	80	02.06.2025	11:03:48	52778,955
52775192	10	80	02.06.2025	11:03:51	52775,192
52773119	10	80	02.06.2025	11:03:54	52773,119
52774767	10	80	02.06.2025	11:03:57	52774,767
52774379	10	80	02.06.2025	11:04:00	52774,379
52774184	10	80	02.06.2025	11:04:03	52774,184
52773779	10	80	02.06.2025	11:04:06	52773,779
52773934	11	80	02.06.2025	11:04:09	52773,934
52774269	9	80	02.06.2025	11:04:12	52774,269
52774555	10	80	02.06.2025	11:04:15	52774,555
52778281	9	80	02.06.2025	11:04:18	52778,281
52779719	11	80	02.06.2025	11:04:21	52779,719
52782239	9	80	02.06.2025	11:04:24	52782,239
52780394	10	80	02.06.2025	11:04:27	52780,394
52781237	9	80	02.06.2025	11:04:30	52781,237
52783011	10	80	02.06.2025	11:04:33	52783,011
52781607	9	80	02.06.2025	11:04:36	52781,607
52781507	11	80	02.06.2025	11:04:39	52781,507
52779054	9	80	02.06.2025	11:04:42	52779,054
52779507	11	80	02.06.2025	11:04:45	52779,507
52781103	9	80	02.06.2025	11:04:48	52781,103
52783352	11	80	02.06.2025	11:04:51	52783,352
52778932	9	80	02.06.2025	11:04:54	52778,932
52778925	10	80	02.06.2025	11:04:57	52778,925
52779649	9	80	02.06.2025	11:05:00	52779,649
52779674	11	80	02.06.2025	11:05:03	52779,674
52779702	10	80	02.06.2025	11:05:06	52779,702
52780951	10	80	02.06.2025	11:05:09	52780,951
52779905	10	80	02.06.2025	11:05:12	52779,905
52780241	11	80	02.06.2025	11:05:15	52780,241
52781423	9	80	02.06.2025	11:05:18	52781,423
52782762	11	80	02.06.2025	11:05:21	52782,762
52783813	10	80	02.06.2025	11:05:24	52783,813
52784434	11	80	02.06.2025	11:05:27	52784,434
52785449	9	80	02.06.2025	11:05:30	52785,449
52784076	10	80	02.06.2025	11:05:33	52784,076
52784191	9	80	02.06.2025	11:05:36	52784,191
52784507	11	80	02.06.2025	11:05:39	52784,507
52783618	9	80	02.06.2025	11:05:42	52783,618
52782002	11	80	02.06.2025	11:05:45	52782,002
52781161	9	80	02.06.2025	11:05:48	52781,161
52782246	11	80	02.06.2025	11:05:51	52782,246
52782647	9	80	02.06.2025	11:05:54	52782,647
52786037	11	80	02.06.2025	11:05:57	52786,037
52785066	9	80	02.06.2025	11:06:00	52785,066
52781329	11	80	02.06.2025	11:06:03	52781,329
52780272	10	80	02.06.2025	11:06:06	52780,272
52779177	11	80	02.06.2025	11:06:09	52779,177
52778877	10	80	02.06.2025	11:06:12	52778,877
52777197	11	80	02.06.2025	11:06:15	52777,197
52776809	9	80	02.06.2025	11:06:18	52776,809
52777795	11	80	02.06.2025	11:06:21	52777,795
52777746	9	80	02.06.2025	11:06:24	52777,746
52776594	11	80	02.06.2025	11:06:27	52776,594
52777300	9	80	02.06.2025	11:06:30	52777,3
52777401	11	80	02.06.2025	11:06:33	52777,401
52776590	9	80	02.06.2025	11:06:36	52776,59
52777288	11	80	02.06.2025	11:06:39	52777,288
52777397	9	80	02.06.2025	11:06:42	52777,397
52776252	10	80	02.06.2025	11:06:45	52776,252
52776443	9	80	02.06.2025	11:06:48	52776,443
52776033	11	80	02.06.2025	11:06:51	52776,033
52775315	10	80	02.06.2025	11:06:54	52775,315
52775096	11	80	02.06.2025	11:06:57	52775,096
52775621	9	80	02.06.2025	11:07:00	52775,621
52776577	9	80	02.06.2025	11:07:03	52776,577
52777463	11	80	02.06.2025	11:07:06	52777,463
52777922	9	80	02.06.2025	11:07:09	52777,922
52777392	11	80	02.06.2025	11:07:12	52777,392
52777202	9	80	02.06.2025	11:07:15	52777,202
52778931	11	80	02.06.2025	11:07:18	52778,931
52779698	10	80	02.06.2025	11:07:21	52779,698
52779901	11	80	02.06.2025	11:07:24	52779,901
52779636	9	80	02.06.2025	11:07:27	52779,636
52779784	11	80	02.06.2025	11:07:30	52779,784
52780232	9	80	02.06.2025	11:07:33	52780,232
52780332	10	80	02.06.2025	11:07:36	52780,332
52780930	11	80	02.06.2025	11:07:39	52780,93
52780759	9	80	02.06.2025	11:07:42	52780,759
52780016	9	80	02.06.2025	11:07:45	52780,016
52779142	11	80	02.06.2025	11:07:48	52779,142
52778124	10	80	02.06.2025	11:07:51	52778,124
52777512	9	80	02.06.2025	11:07:54	52777,512
52776615	11	80	02.06.2025	11:07:57	52776,615
52776593	9	80	02.06.2025	11:08:00	52776,593
52778237	11	80	02.06.2025	11:08:03	52778,237
52778929	10	80	02.06.2025	11:08:06	52778,929
52780141	10	80	02.06.2025	11:08:09	52780,141
52780716	9	80	02.06.2025	11:08:12	52780,716
52780975	11	80	02.06.2025	11:08:15	52780,975
52781138	10	80	02.06.2025	11:08:18	52781,138
52780426	11	80	02.06.2025	11:08:21	52780,426
52779412	9	80	02.06.2025	11:08:24	52779,412
52778641	10	80	02.06.2025	11:08:27	52778,641
52779017	9	80	02.06.2025	11:08:30	52779,017
52778567	9	80	02.06.2025	11:08:33	52778,567
52779664	9	80	02.06.2025	11:08:36	52779,664
52778020	11	80	02.06.2025	11:08:39	52778,02
52777490	9	80	02.06.2025	11:08:42	52777,49
52776550	12	80	02.06.2025	11:08:45	52776,55
52774659	10	80	02.06.2025	11:08:48	52774,659
52774434	10	80	02.06.2025	11:08:51	52774,434
52774599	9	80	02.06.2025	11:08:54	52774,599
52775452	10	80	02.06.2025	11:08:57	52775,452
52775486	9	80	02.06.2025	11:09:00	52775,486
52771480	9	80	02.06.2025	11:09:03	52771,48
52772974	9	80	02.06.2025	11:09:06	52772,974
52774471	11	80	02.06.2025	11:09:09	52774,471
52775720	10	80	02.06.2025	11:09:12	52775,72
52775102	9	80	02.06.2025	11:09:15	52775,102
52778604	9	80	02.06.2025	11:09:18	52778,604
52777622	9	80	02.06.2025	11:09:21	52777,622
52777131	10	80	02.06.2025	11:09:24	52777,131
52776565	11	80	02.06.2025	11:09:27	52776,565
52778562	9	80	02.06.2025	11:09:30	52778,562
52777608	11	80	02.06.2025	11:09:33	52777,608
52778029	9	80	02.06.2025	11:09:36	52778,029
52777822	11	80	02.06.2025	11:09:39	52777,822
52777892	9	80	02.06.2025	11:09:42	52777,892
52778021	10	80	02.06.2025	11:09:45	52778,021
52777520	10	80	02.06.2025	11:09:48	52777,52
52777704	11	80	02.06.2025	11:09:51	52777,704
52777061	9	80	02.06.2025	11:09:54	52777,061
52776894	11	80	02.06.2025	11:09:57	52776,894
52778317	10	80	02.06.2025	11:10:00	52778,317
52778573	11	80	02.06.2025	11:10:03	52778,573
52777831	9	80	02.06.2025	11:10:06	52777,831
52776254	11	80	02.06.2025	11:10:09	52776,254
52773245	9	80	02.06.2025	11:10:12	52773,245
52771470	11	80	02.06.2025	11:10:15	52771,47
52771280	10	80	02.06.2025	11:10:18	52771,28
52772683	11	80	02.06.2025	11:10:21	52772,683
52770942	9	80	02.06.2025	11:10:24	52770,942
52771324	11	80	02.06.2025	11:10:27	52771,324
52772505	9	80	02.06.2025	11:10:30	52772,505
52773771	11	80	02.06.2025	11:10:33	52773,771
52774628	10	80	02.06.2025	11:10:36	52774,628
52776799	11	80	02.06.2025	11:10:39	52776,799
52777522	9	80	02.06.2025	11:10:42	52777,522
52778886	11	80	02.06.2025	11:10:45	52778,886
52780696	9	80	02.06.2025	11:10:48	52780,696
52781114	11	80	02.06.2025	11:10:51	52781,114
52780477	9	80	02.06.2025	11:10:54	52780,477
52779769	11	80	02.06.2025	11:10:57	52779,769
52778687	10	80	02.06.2025	11:11:00	52778,687
52779004	10	80	02.06.2025	11:11:03	52779,004
52779213	9	80	02.06.2025	11:11:06	52779,213
52778836	11	80	02.06.2025	11:11:09	52778,836
52779302	9	80	02.06.2025	11:11:12	52779,302
52779866	10	80	02.06.2025	11:11:15	52779,866
52779120	9	80	02.06.2025	11:11:18	52779,12
52779649	11	80	02.06.2025	11:11:21	52779,649
52777436	9	80	02.06.2025	11:11:24	52777,436
52775096	11	80	02.06.2025	11:11:27	52775,096
52771549	10	80	02.06.2025	11:11:30	52771,549
52775608	11	80	02.06.2025	11:11:33	52775,608
52776121	9	80	02.06.2025	11:11:36	52776,121
52777661	11	80	02.06.2025	11:11:39	52777,661
52778079	10	80	02.06.2025	11:11:42	52778,079
52776357	11	80	02.06.2025	11:11:45	52776,357
52773924	9	80	02.06.2025	11:11:48	52773,924
52773423	11	80	02.06.2025	11:11:51	52773,423
52771880	9	80	02.06.2025	11:11:54	52771,88
52770967	11	80	02.06.2025	11:11:57	52770,967
52770247	9	80	02.06.2025	11:12:00	52770,247
52766312	10	80	02.06.2025	11:12:03	52766,312
52763842	9	80	02.06.2025	11:12:06	52763,842
52763344	11	80	02.06.2025	11:12:09	52763,344
52765711	9	80	02.06.2025	11:12:12	52765,711
52767030	11	80	02.06.2025	11:12:15	52767,03
52768279	9	80	02.06.2025	11:12:18	52768,279
52769896	10	80	02.06.2025	11:12:21	52769,896
52769671	10	80	02.06.2025	11:12:24	52769,671
52771373	11	80	02.06.2025	11:12:27	52771,373
52771597	10	80	02.06.2025	11:12:30	52771,597
52776673	10	80	02.06.2025	11:12:33	52776,673
52779008	11	80	02.06.2025	11:12:36	52779,008
52779769	9	80	02.06.2025	11:12:39	52779,769
52782300	10	80	02.06.2025	11:12:42	52782,3
52781108	11	80	02.06.2025	11:12:45	52781,108
52779980	9	80	02.06.2025	11:12:48	52779,98
52780454	11	80	02.06.2025	11:12:51	52780,454
52780531	9	80	02.06.2025	11:12:54	52780,531
52781013	9	80	02.06.2025	11:12:57	52781,013
52780596	10	80	02.06.2025	11:13:00	52780,596
52779438	9	80	02.06.2025	11:13:03	52779,438
52778868	9	80	02.06.2025	11:13:06	52778,868
52775790	9	80	02.06.2025	11:13:09	52775,79
52771443	9	80	02.06.2025	11:13:12	52771,443
52769053	10	80	02.06.2025	11:13:15	52769,053
52771024	9	80	02.06.2025	11:13:18	52771,024
52771235	9	80	02.06.2025	11:13:21	52771,235
52771050	9	80	02.06.2025	11:13:24	52771,05
52774762	9	80	02.06.2025	11:13:27	52774,762
52777056	9	80	02.06.2025	11:13:30	52777,056
52777200	10	80	02.06.2025	11:13:33	52777,2
52776855	9	80	02.06.2025	11:13:36	52776,855
52779007	9	80	02.06.2025	11:13:39	52779,007
52779268	9	80	02.06.2025	11:13:42	52779,268
52779160	10	80	02.06.2025	11:13:45	52779,16
52782869	10	80	02.06.2025	11:13:48	52782,869
52783154	9	80	02.06.2025	11:13:51	52783,154
52784541	9	80	02.06.2025	11:13:54	52784,541
52784999	10	80	02.06.2025	11:13:57	52784,999
52785855	9	80	02.06.2025	11:14:00	52785,855
52786019	9	80	02.06.2025	11:14:03	52786,019
52782271	9	80	02.06.2025	11:14:06	52782,271
52782573	10	80	02.06.2025	11:14:09	52782,573
52779214	10	80	02.06.2025	11:14:12	52779,214
52779009	9	80	02.06.2025	11:14:15	52779,009
52779261	10	80	02.06.2025	11:14:18	52779,261
52778535	10	80	02.06.2025	11:14:21	52778,535
52775511	9	80	02.06.2025	11:14:24	52775,511
52775639	9	80	02.06.2025	11:14:27	52775,639
52775428	9	80	02.06.2025	11:14:30	52775,428
52776936	9	80	02.06.2025	11:14:33	52776,936
52777655	10	80	02.06.2025	11:14:36	52777,655
52778413	10	80	02.06.2025	11:14:39	52778,413
52779434	9	80	02.06.2025	11:14:42	52779,434
52781882	9	80	02.06.2025	11:14:45	52781,882
52783210	9	80	02.06.2025	11:14:48	52783,21
52784308	9	80	02.06.2025	11:14:51	52784,308
52787417	9	80	02.06.2025	11:14:54	52787,417
52789210	9	80	02.06.2025	11:14:57	52789,21
52789624	9	80	02.06.2025	11:15:00	52789,624
52788740	9	80	02.06.2025	11:15:03	52788,74
52787881	9	80	02.06.2025	11:15:06	52787,881
52783213	9	80	02.06.2025	11:15:09	52783,213
52782844	9	80	02.06.2025	11:15:12	52782,844
52779889	10	80	02.06.2025	11:15:15	52779,889
52778288	9	80	02.06.2025	11:15:18	52778,288
52775081	10	80	02.06.2025	11:15:21	52775,081
52775626	10	80	02.06.2025	11:15:24	52775,626
52775017	9	80	02.06.2025	11:15:27	52775,017
52776372	9	80	02.06.2025	11:15:30	52776,372
52776026	10	80	02.06.2025	11:15:33	52776,026
52777687	10	80	02.06.2025	11:15:36	52777,687
52779800	10	80	02.06.2025	11:15:39	52779,8
52780889	9	80	02.06.2025	11:15:42	52780,889
52782671	10	80	02.06.2025	11:15:45	52782,671
52788614	9	80	02.06.2025	11:15:48	52788,614
52788389	9	80	02.06.2025	11:15:51	52788,389
52787058	10	80	02.06.2025	11:15:54	52787,058
52786954	9	80	02.06.2025	11:15:57	52786,954
52786200	9	80	02.06.2025	11:16:00	52786,2
52786400	11	80	02.06.2025	11:16:03	52786,4
52786360	9	80	02.06.2025	11:16:06	52786,36
52786401	9	80	02.06.2025	11:16:09	52786,401
52787592	11	80	02.06.2025	11:16:12	52787,592
52788196	10	80	02.06.2025	11:16:15	52788,196
52789281	11	80	02.06.2025	11:16:18	52789,281
52788954	9	80	02.06.2025	11:16:21	52788,954
52788756	11	80	02.06.2025	11:16:24	52788,756
52790654	9	80	02.06.2025	11:16:27	52790,654
52792005	11	80	02.06.2025	11:16:30	52792,005
52791383	9	80	02.06.2025	11:16:33	52791,383
52789660	11	80	02.06.2025	11:16:36	52789,66
52789016	9	80	02.06.2025	11:16:39	52789,016
52787840	11	80	02.06.2025	11:16:42	52787,84
52787020	9	80	02.06.2025	11:16:45	52787,02
52786659	11	80	02.06.2025	11:16:48	52786,659
52787670	9	80	02.06.2025	11:16:51	52787,67
52788968	11	80	02.06.2025	11:16:54	52788,968
52789339	9	80	02.06.2025	11:16:57	52789,339
52789267	11	80	02.06.2025	11:17:00	52789,267
52787185	9	80	02.06.2025	11:17:03	52787,185
52786655	11	80	02.06.2025	11:17:06	52786,655
52783901	9	80	02.06.2025	11:17:09	52783,901
52785749	10	80	02.06.2025	11:17:12	52785,749
52786963	10	80	02.06.2025	11:17:15	52786,963
52787120	10	80	02.06.2025	11:17:18	52787,12
52784857	9	80	02.06.2025	11:17:21	52784,857
52784315	11	80	02.06.2025	11:17:24	52784,315
52784059	9	80	02.06.2025	11:17:27	52784,059
52783667	11	80	02.06.2025	11:17:30	52783,667
52784282	9	80	02.06.2025	11:17:33	52784,282
52785616	11	80	02.06.2025	11:17:36	52785,616
52786692	9	80	02.06.2025	11:17:39	52786,692
52786849	10	80	02.06.2025	11:17:42	52786,849
52787236	10	80	02.06.2025	11:17:45	52787,236
52787049	11	80	02.06.2025	11:17:48	52787,049
52785269	9	80	02.06.2025	11:17:51	52785,269
52785435	11	80	02.06.2025	11:17:54	52785,435
52786034	10	80	02.06.2025	11:17:57	52786,034
52784171	11	80	02.06.2025	11:18:00	52784,171
52782163	10	80	02.06.2025	11:18:03	52782,163
52781231	11	80	02.06.2025	11:18:06	52781,231
52780460	9	80	02.06.2025	11:18:09	52780,46
52781349	11	80	02.06.2025	11:18:12	52781,349
52779820	10	80	02.06.2025	11:18:15	52779,82
52780757	12	80	02.06.2025	11:18:18	52780,757
52783019	9	80	02.06.2025	11:18:21	52783,019
52786021	10	80	02.06.2025	11:18:24	52786,021
52784990	9	80	02.06.2025	11:18:27	52784,99
52784356	11	80	02.06.2025	11:18:30	52784,356
52784324	9	80	02.06.2025	11:18:33	52784,324
52780075	10	80	02.06.2025	11:18:36	52780,075
52779175	9	80	02.06.2025	11:18:39	52779,175
52778657	11	80	02.06.2025	11:18:42	52778,657
52776756	10	80	02.06.2025	11:18:45	52776,756
52776946	10	80	02.06.2025	11:18:48	52776,946
52775120	9	80	02.06.2025	11:18:51	52775,12
52774559	11	80	02.06.2025	11:18:54	52774,559
52775083	10	80	02.06.2025	11:18:57	52775,083
52778307	11	80	02.06.2025	11:19:00	52778,307
52781160	9	80	02.06.2025	11:19:03	52781,16
52779466	10	80	02.06.2025	11:19:06	52779,466
52780527	9	80	02.06.2025	11:19:09	52780,527
52780524	11	80	02.06.2025	11:19:12	52780,524
52780315	10	80	02.06.2025	11:19:15	52780,315
52780325	10	80	02.06.2025	11:19:18	52780,325
52779924	9	80	02.06.2025	11:19:21	52779,924
52779337	11	80	02.06.2025	11:19:24	52779,337
52779069	9	80	02.06.2025	11:19:27	52779,069
52779617	11	80	02.06.2025	11:19:30	52779,617
52781943	9	80	02.06.2025	11:19:33	52781,943
52780503	10	80	02.06.2025	11:19:36	52780,503
52780315	9	80	02.06.2025	11:19:39	52780,315
52781419	11	80	02.06.2025	11:19:42	52781,419
52783653	9	80	02.06.2025	11:19:45	52783,653
52784374	11	80	02.06.2025	11:19:48	52784,374
52784990	9	80	02.06.2025	11:19:51	52784,99
52787145	11	80	02.06.2025	11:19:54	52787,145
52788078	9	80	02.06.2025	11:19:57	52788,078
52787423	11	80	02.06.2025	11:20:00	52787,423
52787650	9	80	02.06.2025	11:20:03	52787,65
52788529	11	80	02.06.2025	11:20:06	52788,529
52790474	9	80	02.06.2025	11:20:09	52790,474
52790465	11	80	02.06.2025	11:20:12	52790,465
52792204	9	80	02.06.2025	11:20:15	52792,204
52793663	11	80	02.06.2025	11:20:18	52793,663
52794077	9	80	02.06.2025	11:20:21	52794,077
52793995	11	80	02.06.2025	11:20:24	52793,995
52793893	10	80	02.06.2025	11:20:27	52793,893
52792917	10	80	02.06.2025	11:20:30	52792,917
52792826	9	80	02.06.2025	11:20:33	52792,826
52791125	11	80	02.06.2025	11:20:36	52791,125
52789897	9	80	02.06.2025	11:20:39	52789,897
52789805	12	80	02.06.2025	11:20:42	52789,805
52790520	9	80	02.06.2025	11:20:45	52790,52
52792263	12	80	02.06.2025	11:20:48	52792,263
