Line	pr	pk	X_end	Y_end	TIME	DATE	T_bottoom	T_top
24	24	22,101	364429.893	6178536.127	10:07:05	02.06.2025	52688615	52688519
24	24	22,16	364429.9227	6178536.076	10:07:05	02.06.2025	52689956	52687357
24	24	22,219	364429.9525	6178536.025	10:07:05	02.06.2025	52691675	52687774
24	24	22,278	364429.9823	6178535.974	10:07:06	02.06.2025	52693347	52687854
24	24	22,337	364430.012	6178535.923	10:07:06	02.06.2025	52694771	52687984
24	24	22,396	364430.0423	6178535.872	10:07:06	02.06.2025	52695775	52688295
24	24	22,456	364430.072	6178535.821	10:07:06	02.06.2025	52696755	52688558
24	24	22,515	364430.1018	6178535.77	10:07:06	02.06.2025	52697839	52688928
24	24	22,574	364430.1316	6178535.719	10:07:06	02.06.2025	52698460	52689238
24	24	22,633	364430.1613	6178535.668	10:07:06	02.06.2025	52698352	52689536
24	24	22,692	364430.1911	6178535.617	10:07:06	02.06.2025	52691857	52689467
24	24	22,751	364430.2213	6178535.565	10:07:06	02.06.2025	52696802	52689872
24	24	22,811	364430.2511	6178535.514	10:07:06	02.06.2025	52695192	52690108
24	24	22,87	364430.2809	6178535.463	10:07:07	02.06.2025	52692776	52690526
24	24	22,929	364430.3106	6178535.412	10:07:07	02.06.2025	52689059	52690446
24	24	22,988	364430.3404	6178535.361	10:07:07	02.06.2025	52688008	52690469
24	24	23,047	364429.357	6178537.038	10:07:07	02.06.2025	52691042	52690923
24	24	23,107	364429.3867	6178536.987	10:07:07	02.06.2025	52694966	52692019
24	24	23,166	364429.4165	6178536.936	10:07:07	02.06.2025	52699753	52691562
24	24	23,225	364429.4463	6178536.885	10:07:07	02.06.2025	52706217	52691688
24	24	23,284	364429.476	6178536.834	10:07:07	02.06.2025	52713126	52691306
24	24	23,343	364429.5058	6178536.783	10:07:07	02.06.2025	52720794	52691401
24	24	23,402	364429.536	6178536.732	10:07:07	02.06.2025	52729286	52691219
24	24	23,462	364429.5658	6178536.681	10:07:08	02.06.2025	52741039	52691261
24	24	23,521	364429.5956	6178536.63	10:07:08	02.06.2025	52750363	52691298
24	24	23,58	364429.6253	6178536.579	10:07:08	02.06.2025	52774503	52691362
24	24	23,639	364429.6551	6178536.528	10:07:08	02.06.2025	52792939	52691448
24	24	23,698	364429.6848	6178536.477	10:07:08	02.06.2025	52800319	52691468
24	24	23,757	364429.7151	6178536.425	10:07:08	02.06.2025	52795552	52690892
24	24	23,817	364429.7448	6178536.374	10:07:08	02.06.2025	52787467	52690756
24	24	23,876	364429.7746	6178536.323	10:07:08	02.06.2025	52775260	52690804
24	24	23,935	364429.8044	6178536.272	10:07:08	02.06.2025	52760004	52690256
24	24	23,994	364429.8341	6178536.221	10:07:08	02.06.2025	52739094	52690190
24	24	24,053	364428.8507	6178537.898	10:07:09	02.06.2025	52713162	52689869
24	24	24,112	364428.881	6178537.847	10:07:09	02.06.2025	52693525	52689909
24	24	24,172	364428.9108	6178537.796	10:07:09	02.06.2025	52682254	52688834
24	24	24,231	364428.9405	6178537.745	10:07:09	02.06.2025	52676688	52688783
24	24	24,29	364428.9703	6178537.694	10:07:09	02.06.2025	52674456	52688713
24	24	24,349	364429	6178537.643	10:07:09	02.06.2025	52673689	52688282
24	24	24,408	364429.0298	6178537.592	10:07:09	02.06.2025	52674028	52688223
24	24	24,467	364429.0601	6178537.54	10:07:09	02.06.2025	52675797	52688104
24	24	24,527	364429.0898	6178537.489	10:07:09	02.06.2025	52678903	52687650
24	24	24,586	364429.1196	6178537.438	10:07:09	02.06.2025	52677071	52687288
24	24	24,645	364429.1493	6178537.387	10:07:10	02.06.2025	52686227	52686275
24	24	24,704	364429.1791	6178537.336	10:07:10	02.06.2025	52689322	52687840
24	24	24,763	364429.2088	6178537.285	10:07:10	02.06.2025	52690851	52687578
24	24	24,822	364429.2391	6178537.233	10:07:10	02.06.2025	52692167	52687005
24	24	24,882	364429.2689	6178537.183	10:07:10	02.06.2025	52692735	52687298
24	24	24,941	364429.2986	6178537.132	10:07:10	02.06.2025	52687298	52687083
24	24	25	364428.3445	6178538.759	10:07:10	02.06.2025	52693433	52687100
24	24	25,059	364428.3743	6178538.708	10:07:10	02.06.2025	52687338	52687028
24	24	25,118	364428.4045	6178538.656	10:07:10	02.06.2025	52692380	52686789
24	24	25,178	364428.4343	6178538.605	10:07:10	02.06.2025	52691252	52686644
24	24	25,237	364428.464	6178538.554	10:07:11	02.06.2025	52689569	52686756
24	24	25,296	364428.4938	6178538.503	10:07:11	02.06.2025	52688344	52688296
24	24	25,355	364428.5235	6178538.452	10:07:11	02.06.2025	52686838	52686838
24	24	25,414	364428.5533	6178538.401	10:07:11	02.06.2025	52685762	52685953
24	24	25,473	364428.5836	6178538.349	10:07:11	02.06.2025	52685047	52684927
24	24	25,533	364428.6133	6178538.298	10:07:11	02.06.2025	52683897	52683969
24	24	25,592	364428.6431	6178538.247	10:07:11	02.06.2025	52682918	52685141
24	24	25,651	364428.6728	6178538.196	10:07:11	02.06.2025	52682058	52685499
24	24	25,71	364428.7026	6178538.145	10:07:11	02.06.2025	52681198	52685260
24	24	25,769	364428.7324	6178538.094	10:07:11	02.06.2025	52680150	52685880
24	24	25,828	364428.7626	6178538.043	10:07:12	02.06.2025	52679111	52685962
24	24	25,888	364428.7924	6178537.992	10:07:12	02.06.2025	52677894	52685949
24	24	25,947	364428.8221	6178537.941	10:07:12	02.06.2025	52676668	52685620
24	24	26,006	364427.8383	6178539.619	10:07:12	02.06.2025	52675487	52685690
24	24	26,065	364427.868	6178539.568	10:07:12	02.06.2025	52673715	52685643
24	24	26,124	364427.8978	6178539.517	10:07:12	02.06.2025	52673408	52685645
24	24	26,183	364427.928	6178539.465	10:07:12	02.06.2025	52676207	52685645
24	24	26,243	364427.9578	6178539.414	10:07:12	02.06.2025	52681652	52685284
24	24	26,302	364427.9875	6178539.363	10:07:12	02.06.2025	52687004	52680003
24	24	26,361	364428.0173	6178539.312	10:07:12	02.06.2025	52689734	52680827
24	24	26,42	364428.0471	6178539.261	10:07:13	02.06.2025	52691130	52685914
24	24	26,479	364428.0768	6178539.21	10:07:13	02.06.2025	52692000	52680408
24	24	26,538	364428.1071	6178539.158	10:07:13	02.06.2025	52692713	52686292
24	24	26,598	364428.1368	6178539.107	10:07:13	02.06.2025	52693407	52686309
24	24	26,657	364428.1666	6178539.057	10:07:13	02.06.2025	52693983	52686326
24	24	26,716	364428.1964	6178539.006	10:07:13	02.06.2025	52694557	52686343
24	24	26,775	364428.2261	6178538.955	10:07:13	02.06.2025	52694820	52686360
24	24	26,834	364428.2559	6178538.904	10:07:13	02.06.2025	52694626	52686579
24	24	26,893	364428.2861	6178538.852	10:07:13	02.06.2025	52694127	52686551
24	24	26,953	364428.3159	6178538.801	10:07:13	02.06.2025	52693419	52686529
24	24	27,012	364427.332	6178540.479	10:07:14	02.06.2025	52693009	52686342
24	24	27,071	364427.3618	6178540.428	10:07:14	02.06.2025	52692648	52686814
24	24	27,13	364427.3915	6178540.377	10:07:14	02.06.2025	52692143	52686551
24	24	27,189	364427.4218	6178540.325	10:07:14	02.06.2025	52691570	52686897,25
24	24	27,249	364427.4515	6178540.274	10:07:14	02.06.2025	52690532	52687243,5
24	24	27,308	364427.4813	6178540.223	10:07:14	02.06.2025	52689215	52687589,75
24	24	27,367	364427.5111	6178540.172	10:07:14	02.06.2025	52687865	52687936
24	24	27,426	364427.5408	6178540.121	10:07:14	02.06.2025	52686836	52686932
24	24	27,485	364427.5706	6178540.07	10:07:14	02.06.2025	52686048	52686144
24	24	27,544	364427.6008	6178540.019	10:07:14	02.06.2025	52685452	52685548
24	24	27,604	364427.6306	6178539.968	10:07:15	02.06.2025	52684592	52684880
24	24	27,663	364427.6604	6178539.917	10:07:15	02.06.2025	52683874	52686598
24	24	27,722	364427.6901	6178539.866	10:07:15	02.06.2025	52683587	52686383
24	24	27,781	364427.7199	6178539.815	10:07:15	02.06.2025	52683563	52686479
24	24	27,84	364427.7496	6178539.764	10:07:15	02.06.2025	52683681	52686844
24	24	27,899	364427.7799	6178539.712	10:07:15	02.06.2025	52683946	52687125
24	24	27,959	364427.8097	6178539.661	10:07:15	02.06.2025	52684136	52687203
24	24	28,018	364426.8258	6178541.339	10:07:15	02.06.2025	52684495	52687363
24	24	28,077	364426.8555	6178541.288	10:07:15	02.06.2025	52684734	52687148
24	24	28,136	364426.8853	6178541.237	10:07:15	02.06.2025	52685117	52687414
24	24	28,195	364426.915	6178541.186	10:07:16	02.06.2025	52685811	52686577
24	24	28,254	364426.9453	6178541.134	10:07:16	02.06.2025	52686220	52686340
24	24	28,314	364426.9751	6178541.083	10:07:16	02.06.2025	52686670	52686550
24	24	28,373	364427.0048	6178541.032	10:07:16	02.06.2025	52687124	52687172
24	24	28,432	364427.0346	6178540.982	10:07:16	02.06.2025	52687657	52687561
24	24	28,491	364427.0643	6178540.931	10:07:16	02.06.2025	52688199	52688103
24	24	28,55	364427.0941	6178540.88	10:07:16	02.06.2025	52688929	52688569
24	24	28,609	364427.1244	6178540.828	10:07:16	02.06.2025	52689586	52688845
24	24	28,669	364427.1541	6178540.777	10:07:16	02.06.2025	52690326	52690182
24	24	28,728	364427.1839	6178540.726	10:07:16	02.06.2025	52690979	52690932
24	24	28,787	364427.2136	6178540.675	10:07:17	02.06.2025	52692028	52690972
24	24	28,846	364427.2434	6178540.624	10:07:17	02.06.2025	52693290	52690135
24	24	28,905	364427.2731	6178540.573	10:07:17	02.06.2025	52694746	52689991
24	24	28,964	364427.3034	6178540.521	10:07:17	02.06.2025	52696230	52690255
24	24	29,024	364426.3195	6178542.199	10:07:17	02.06.2025	52697074	52684328
24	24	29,083	364426.3493	6178542.148	10:07:17	02.06.2025	52697598	52684591
24	24	29,142	364426.379	6178542.097	10:07:17	02.06.2025	52697878	52690517
24	24	29,201	364426.4088	6178542.046	10:07:17	02.06.2025	52697806	52690565
24	24	29,26	364426.4391	6178541.995	10:07:17	02.06.2025	52697231	52690779
24	24	29,32	364426.4688	6178541.944	10:07:17	02.06.2025	52696602	52690740
24	24	29,379	364426.4986	6178541.893	10:07:18	02.06.2025	52695385	52691116
24	24	29,438	364426.5283	6178541.842	10:07:18	02.06.2025	52693890	52691165
24	24	29,497	364426.5581	6178541.791	10:07:18	02.06.2025	52692430	52692526
24	24	29,556	364426.5878	6178541.74	10:07:18	02.06.2025	52691066	52691018
24	24	29,615	364426.6181	6178541.688	10:07:18	02.06.2025	52689491	52689658
24	24	29,675	364426.6479	6178541.637	10:07:18	02.06.2025	52688136	52690070
24	24	29,734	364426.6776	6178541.586	10:07:18	02.06.2025	52686717	52690482
24	24	29,793	364426.7074	6178541.535	10:07:18	02.06.2025	52685358	52690894
24	24	29,852	364426.7371	6178541.484	10:07:18	02.06.2025	52684495	52691306
24	24	29,911	364426.7669	6178541.433	10:07:18	02.06.2025	52684448	52691100
24	24	29,97	364426.7951	6178541.385	10:07:19	02.06.2025	52684736	52691570
24	24	30,026	364425.8133	6178543.059	10:07:19	02.06.2025	52685834	52691188
24	24	30,078	364425.8395	6178543.014	10:07:19	02.06.2025	52687363	52691329
24	24	30,13	364425.8657	6178542.97	10:07:19	02.06.2025	52688463	52691259
24	24	30,182	364425.892	6178542.925	10:07:19	02.06.2025	52689742	52689623
24	24	30,234	364425.9182	6178542.88	10:07:19	02.06.2025	52690963	52690723
24	24	30,286	364425.9449	6178542.834	10:07:19	02.06.2025	52692449	52692329
24	24	30,339	364425.9711	6178542.789	10:07:19	02.06.2025	52694442	52693392
24	24	30,391	364425.9974	6178542.744	10:07:19	02.06.2025	52697160	52686407
24	24	30,443	364426.0236	6178542.699	10:07:19	02.06.2025	52699891	52687286,57
24	24	30,495	364426.0498	6178542.654	10:07:20	02.06.2025	52702553	52688166,14
24	24	30,547	364426.0761	6178542.609	10:07:20	02.06.2025	52704525	52689045,71
24	24	30,599	364426.1023	6178542.565	10:07:20	02.06.2025	52706648	52689925,29
24	24	30,651	364426.1285	6178542.52	10:07:20	02.06.2025	52708588	52690804,86
24	24	30,703	364426.1547	6178542.475	10:07:20	02.06.2025	52710014	52691684,43
24	24	30,755	364426.181	6178542.43	10:07:20	02.06.2025	52698519	52692564
24	24	30,807	364426.2072	6178542.385	10:07:20	02.06.2025	52707424	52692837
24	24	30,859	364426.2334	6178542.34	10:07:20	02.06.2025	52702426	52693437
24	24	30,911	364426.2602	6178542.294	10:07:20	02.06.2025	52697710	52693576
24	24	30,964	364426.2864	6178542.249	10:07:20	02.06.2025	52694714	52693494
24	24	31,016	364425.307	6178543.919	10:07:21	02.06.2025	52693393	52693489
24	24	31,068	364425.3333	6178543.875	10:07:21	02.06.2025	52692643	52692691
24	24	31,12	364425.3595	6178543.83	10:07:21	02.06.2025	52692143	52692167
24	24	31,172	364425.3857	6178543.785	10:07:21	02.06.2025	52691855	52691784
24	24	31,224	364425.4119	6178543.74	10:07:21	02.06.2025	52691300	52691277
24	24	31,276	364425.4382	6178543.695	10:07:21	02.06.2025	52691085	52685358
24	24	31,328	364425.4644	6178543.65	10:07:21	02.06.2025	52691712	52691568
24	24	31,38	364425.4906	6178543.605	10:07:21	02.06.2025	52693549	52693406
24	24	31,432	364425.5169	6178543.56	10:07:21	02.06.2025	52696679	52694342
24	24	31,484	364425.5431	6178543.515	10:07:21	02.06.2025	52700552	52687893
24	24	31,536	364425.5698	6178543.47	10:07:22	02.06.2025	52703638	52687494
24	24	31,589	364425.596	6178543.425	10:07:22	02.06.2025	52706313	52693648
24	24	31,641	364425.6223	6178543.38	10:07:22	02.06.2025	52708252	52693147
24	24	31,693	364425.6485	6178543.335	10:07:22	02.06.2025	52709401	52693435
24	24	31,745	364425.6747	6178543.29	10:07:22	02.06.2025	52709893	52693552
24	24	31,797	364425.7009	6178543.245	10:07:22	02.06.2025	52709982	52693837
24	24	31,849	364425.7272	6178543.2	10:07:22	02.06.2025	52709200	52693789
24	24	31,901	364425.7534	6178543.155	10:07:22	02.06.2025	52707194	52693909
24	24	31,953	364425.7796	6178543.11	10:07:22	02.06.2025	52704593	52694054
24	24	32,005	364424.8008	6178544.78	10:07:22	02.06.2025	52702407	52693895
24	24	32,057	364424.827	6178544.735	10:07:23	02.06.2025	52700745	52694236
24	24	32,109	364424.8532	6178544.69	10:07:23	02.06.2025	52699816	52694175
24	24	32,161	364424.88	6178544.644	10:07:23	02.06.2025	52699190	52693790
24	24	32,214	364424.9062	6178544.599	10:07:23	02.06.2025	52698520	52693909
24	24	32,266	364424.9324	6178544.554	10:07:23	02.06.2025	52697863	52694270
24	24	32,318	364424.9587	6178544.509	10:07:23	02.06.2025	52697288	52694390
24	24	32,37	364424.9849	6178544.464	10:07:23	02.06.2025	52696177	52694266
24	24	32,422	364425.0111	6178544.42	10:07:23	02.06.2025	52695656	52694318
24	24	32,474	364425.0373	6178544.375	10:07:23	02.06.2025	52695562	52693434
24	24	32,526	364425.0636	6178544.33	10:07:23	02.06.2025	52695524	52694112
24	24	32,578	364425.0898	6178544.285	10:07:24	02.06.2025	52695647	52692985
24	24	32,63	364425.116	6178544.24	10:07:24	02.06.2025	52695513	52693333
24	24	32,682	364425.1422	6178544.195	10:07:24	02.06.2025	52695246	52692767
24	24	32,734	364425.1685	6178544.15	10:07:24	02.06.2025	52695010	52693887
24	24	32,786	364425.1952	6178544.104	10:07:24	02.06.2025	52694699	52692903
24	24	32,839	364425.2214	6178544.059	10:07:24	02.06.2025	52694367	52694367
24	24	32,891	364425.2477	6178544.015	10:07:24	02.06.2025	52694127	52694054
24	24	32,943	364425.2739	6178543.97	10:07:24	02.06.2025	52694434	52694243
24	24	32,995	364425.3001	6178543.925	10:07:24	02.06.2025	52695035	52693243
24	24	33,047	364424.2945	6178545.64	10:07:24	02.06.2025	52696360	52692492
24	24	33,099	364424.3208	6178545.595	10:07:25	02.06.2025	52697743	52692719
24	24	33,151	364424.347	6178545.55	10:07:25	02.06.2025	52699668	52692380
24	24	33,203	364424.3732	6178545.505	10:07:25	02.06.2025	52701964	52692475
24	24	33,255	364424.3995	6178545.46	10:07:25	02.06.2025	52705139	52692500
24	24	33,307	364424.4257	6178545.415	10:07:25	02.06.2025	52709660	52686670
24	24	33,359	364424.4519	6178545.37	10:07:25	02.06.2025	52715597	52692546
24	24	33,411	364424.4786	6178545.325	10:07:25	02.06.2025	52721402	52692312
24	24	33,464	364424.5049	6178545.28	10:07:25	02.06.2025	52724971	52692213
24	24	33,516	364424.5311	6178545.235	10:07:25	02.06.2025	52725820	52691827
24	24	33,568	364424.5573	6178545.19	10:07:25	02.06.2025	52727100	52691901
24	24	33,62	364424.5835	6178545.145	10:07:26	02.06.2025	52729786	52692405
24	24	33,672	364424.6098	6178545.1	10:07:26	02.06.2025	52731861	52692740
24	24	33,724	364424.636	6178545.055	10:07:26	02.06.2025	52733935	52692928
24	24	33,776	364424.6622	6178545.01	10:07:26	02.06.2025	52727969	52692884
24	24	33,828	364424.6885	6178544.965	10:07:26	02.06.2025	52712431	52692977
24	24	33,88	364424.7147	6178544.92	10:07:26	02.06.2025	52700386	52692907
24	24	33,932	364424.7409	6178544.876	10:07:26	02.06.2025	52694917	52694079
24	24	33,984	364424.7671	6178544.831	10:07:26	02.06.2025	52693193	52693146
24	24	34,036	364423.7883	6178546.5	10:07:26	02.06.2025	52693098	52693217
24	24	34,089	364423.8145	6178546.455	10:07:26	02.06.2025	52693998	52693997
24	24	34,141	364423.8408	6178546.41	10:07:27	02.06.2025	52696012	52693849
24	24	34,193	364423.867	6178546.365	10:07:27	02.06.2025	52698999	52693761,27
24	24	34,245	364423.8932	6178546.32	10:07:27	02.06.2025	52702703	52693673,55
24	24	34,297	364423.9194	6178546.275	10:07:27	02.06.2025	52705605	52693585,82
24	24	34,349	364423.9457	6178546.231	10:07:27	02.06.2025	52706708	52693498,09
24	24	34,401	364423.9719	6178546.186	10:07:27	02.06.2025	52706205	52693410,36
24	24	34,453	364423.9981	6178546.141	10:07:27	02.06.2025	52705288	52693322,64
24	24	34,505	364424.0243	6178546.096	10:07:27	02.06.2025	52704190	52693234,91
24	24	34,557	364424.0506	6178546.051	10:07:27	02.06.2025	52703156	52693147,18
24	24	34,609	364424.0768	6178546.006	10:07:27	02.06.2025	52701963	52693059,45
24	24	34,661	364424.1035	6178545.96	10:07:28	02.06.2025	52700948	52692971,73
24	24	34,714	364424.1298	6178545.915	10:07:28	02.06.2025	52700246	52692884
24	24	34,766	364424.156	6178545.87	10:07:28	02.06.2025	52700339	52692787
24	24	34,818	364424.1822	6178545.826	10:07:28	02.06.2025	52700379	52692784
24	24	34,87	364424.2084	6178545.781	10:07:28	02.06.2025	52700018	52692784
24	24	34,922	364424.2347	6178545.736	10:07:28	02.06.2025	52699324	52692449
24	24	34,974	364424.2609	6178545.691	10:07:28	02.06.2025	52698927	52692428
24	24	35,026	364423.2821	6178547.36	10:07:28	02.06.2025	52698304	52692546
24	24	35,078	364423.3083	6178547.315	10:07:28	02.06.2025	52696944	52692882
24	24	35,13	364423.3345	6178547.27	10:07:28	02.06.2025	52695214	52692487
24	24	35,182	364423.3607	6178547.225	10:07:29	02.06.2025	52692482	52692602
24	24	35,234	364423.387	6178547.18	10:07:29	02.06.2025	52690256	52691451
24	24	35,286	364423.4137	6178547.135	10:07:29	02.06.2025	52682871	52691424
24	24	35,339	364423.4399	6178547.09	10:07:29	02.06.2025	52688224	52691164
24	24	35,391	364423.4662	6178547.045	10:07:29	02.06.2025	52688831	52691394
24	24	35,443	364423.4924	6178547	10:07:29	02.06.2025	52690172	52690292
24	24	35,495	364423.5186	6178546.955	10:07:29	02.06.2025	52691713	52691546
24	24	35,547	364423.5448	6178546.91	10:07:29	02.06.2025	52693074	52692979
24	24	35,599	364423.5711	6178546.865	10:07:29	02.06.2025	52688774	52691594
24	24	35,651	364423.5973	6178546.82	10:07:29	02.06.2025	52695550	52691745
24	24	35,703	364423.6235	6178546.776	10:07:30	02.06.2025	52696345	52691068
24	24	35,755	364423.6497	6178546.731	10:07:30	02.06.2025	52697710	52690804
24	24	35,807	364423.676	6178546.686	10:07:30	02.06.2025	52698880	52690899
24	24	35,859	364423.7022	6178546.641	10:07:30	02.06.2025	52698308	52690709
24	24	35,911	364423.7289	6178546.595	10:07:30	02.06.2025	52696831	52690699
24	24	35,964	364423.7552	6178546.55	10:07:30	02.06.2025	52695347	52690686
24	24	36,016	364422.7758	6178548.22	10:07:30	02.06.2025	52693624	52691084
24	24	36,068	364422.802	6178548.175	10:07:30	02.06.2025	52692214	52691378
24	24	36,12	364422.8283	6178548.13	10:07:30	02.06.2025	52690517	52690541
24	24	36,172	364422.8545	6178548.086	10:07:30	02.06.2025	52688803	52688827
24	24	36,224	364422.8807	6178548.041	10:07:31	02.06.2025	52687398	52688190
24	24	36,276	364422.9069	6178547.996	10:07:31	02.06.2025	52686168	52689035
24	24	36,328	364422.9332	6178547.951	10:07:31	02.06.2025	52685451	52689035
24	24	36,38	364422.9594	6178547.906	10:07:31	02.06.2025	52685116	52689465
24	24	36,432	364422.9856	6178547.861	10:07:31	02.06.2025	52685119	52688569
24	24	36,484	364423.0119	6178547.816	10:07:31	02.06.2025	52685071	52688628,71
24	24	36,536	364423.0386	6178547.77	10:07:31	02.06.2025	52685164	52688688,41
24	24	36,589	364423.0648	6178547.725	10:07:31	02.06.2025	52685308	52688748,12
24	24	36,641	364423.091	6178547.681	10:07:31	02.06.2025	52685642	52688807,82
24	24	36,693	364423.1173	6178547.636	10:07:31	02.06.2025	52686673	52688867,53
24	24	36,745	364423.1435	6178547.591	10:07:32	02.06.2025	52687710	52688927,24
24	24	36,797	364423.1697	6178547.546	10:07:32	02.06.2025	52688532	52688986,94
24	24	36,849	364423.196	6178547.501	10:07:32	02.06.2025	52689322	52689046,65
24	24	36,901	364423.2222	6178547.456	10:07:32	02.06.2025	52690112	52689106,35
24	24	36,953	364423.2484	6178547.411	10:07:32	02.06.2025	52690917	52689166,06
24	24	37,005	364422.2696	6178549.08	10:07:32	02.06.2025	52691778	52689225,76
24	24	37,057	364422.2958	6178549.036	10:07:32	02.06.2025	52692812	52689285,47
24	24	37,109	364422.322	6178548.991	10:07:32	02.06.2025	52693600	52689345,18
24	24	37,161	364422.3488	6178548.945	10:07:32	02.06.2025	52694199	52689404,88
24	24	37,214	364422.375	6178548.9	10:07:32	02.06.2025	52694067	52689464,59
24	24	37,266	364422.4012	6178548.855	10:07:33	02.06.2025	52693587	52689524,29
24	24	37,318	364422.4274	6178548.81	10:07:33	02.06.2025	52693071	52689584
24	24	37,37	364422.4537	6178548.765	10:07:33	02.06.2025	52692596	52690278
24	24	37,422	364422.4799	6178548.72	10:07:33	02.06.2025	52691878	52690062
24	24	37,474	364422.5061	6178548.675	10:07:33	02.06.2025	52691236	52690304
24	24	37,526	364422.5323	6178548.631	10:07:33	02.06.2025	52684831	52690581
24	24	37,578	364422.5586	6178548.586	10:07:33	02.06.2025	52684304	52689959
24	24	37,63	364422.5848	6178548.541	10:07:33	02.06.2025	52683683	52689584
24	24	37,682	364422.611	6178548.496	10:07:33	02.06.2025	52689108	52689705
24	24	37,734	364422.6373	6178548.451	10:07:33	02.06.2025	52689042	52689473
24	24	37,786	364422.664	6178548.405	10:07:34	02.06.2025	52683008	52688814
24	24	37,839	364422.6902	6178548.36	10:07:34	02.06.2025	52688391	52688558
24	24	37,891	364422.7164	6178548.315	10:07:34	02.06.2025	52688008	52688080
24	24	37,943	364422.7427	6178548.27	10:07:34	02.06.2025	52687531	52687555
24	24	37,995	364422.7689	6178548.226	10:07:34	02.06.2025	52686844	52688689
24	24	38,047	364421.7633	6178549.941	10:07:34	02.06.2025	52686077	52689191
24	24	38,099	364421.7895	6178549.896	10:07:34	02.06.2025	52685188	52689227
24	24	38,151	364421.8158	6178549.851	10:07:34	02.06.2025	52684567	52689419
24	24	38,203	364421.842	6178549.806	10:07:34	02.06.2025	52683970	52689250
24	24	38,255	364421.8682	6178549.761	10:07:34	02.06.2025	52683730	52689113
24	24	38,307	364421.8945	6178549.716	10:07:35	02.06.2025	52683824	52689269
24	24	38,359	364421.9207	6178549.671	10:07:35	02.06.2025	52684352	52689393
24	24	38,411	364421.9474	6178549.625	10:07:35	02.06.2025	52685356	52689491
24	24	38,464	364421.9736	6178549.58	10:07:35	02.06.2025	52686384	52689706
24	24	38,516	364421.9999	6178549.536	10:07:35	02.06.2025	52687346	52689430
24	24	38,568	364422.0261	6178549.491	10:07:35	02.06.2025	52688472	52689717
24	24	38,62	364422.0523	6178549.446	10:07:35	02.06.2025	52689250	52689203
24	24	38,672	364422.0786	6178549.401	10:07:35	02.06.2025	52689751	52689727
24	24	38,724	364422.1048	6178549.356	10:07:35	02.06.2025	52689968	52689944
24	24	38,776	364422.131	6178549.311	10:07:35	02.06.2025	52690144	52690167
24	24	38,828	364422.1572	6178549.266	10:07:36	02.06.2025	52690492	52690516
24	24	38,88	364422.1835	6178549.221	10:07:36	02.06.2025	52691019	52691019
24	24	38,932	364422.2097	6178549.176	10:07:36	02.06.2025	52691975	52691831
24	24	38,984	364422.2359	6178549.131	10:07:36	02.06.2025	52693358	52691447
24	24	39,036	364421.2571	6178550.801	10:07:36	02.06.2025	52695730	52691083
24	24	39,089	364421.2833	6178550.756	10:07:36	02.06.2025	52697479	52690939
24	24	39,141	364421.3095	6178550.711	10:07:36	02.06.2025	52697162	52691211
24	24	39,193	364421.3358	6178550.666	10:07:36	02.06.2025	52694964	52691179
24	24	39,245	364421.362	6178550.621	10:07:36	02.06.2025	52691020	52691235
24	24	39,297	364421.3882	6178550.576	10:07:36	02.06.2025	52685664	52691105
24	24	39,349	364421.4144	6178550.531	10:07:37	02.06.2025	52677340	52691340
24	24	39,401	364421.4407	6178550.486	10:07:37	02.06.2025	52665025	52691632
24	24	39,453	364421.4669	6178550.442	10:07:37	02.06.2025	52652711	52691712
24	24	39,505	364421.4931	6178550.397	10:07:37	02.06.2025	52655543	52691805
24	24	39,557	364421.5194	6178550.352	10:07:37	02.06.2025	52668564	52692042
24	24	39,609	364421.5456	6178550.307	10:07:37	02.06.2025	52678147	52691970
24	24	39,661	364421.5723	6178550.261	10:07:37	02.06.2025	52683492	52692189
24	24	39,714	364421.5985	6178550.216	10:07:37	02.06.2025	52685854	52692075
24	24	39,766	364421.6248	6178550.171	10:07:37	02.06.2025	52686816	52692280
24	24	39,818	364421.651	6178550.126	10:07:37	02.06.2025	52686971	52692329
24	24	39,87	364421.6772	6178550.081	10:07:38	02.06.2025	52686780	52692430
24	24	39,922	364421.7034	6178550.037	10:07:38	02.06.2025	52686670	52692837
24	24	39,974	364420.7508	6178551.661	10:07:38	02.06.2025	52687674	52693147
25	25	0,028	364441.867	6178517.756	10:09:17	02.06.2025	52664458	52664531
25	25	0,084	364441.8952	6178517.708	10:09:17	02.06.2025	52664420	52664372
25	25	0,14	364441.9235	6178517.659	10:09:17	02.06.2025	52664344	52664416
25	25	0,196	364441.9512	6178517.612	10:09:17	02.06.2025	52664185	52664161
25	25	0,251	364441.9795	6178517.563	10:09:17	02.06.2025	52664231	52664231
25	25	0,307	364442.0077	6178517.515	10:09:17	02.06.2025	52664231	52664231
25	25	0,363	364442.036	6178517.467	10:09:17	02.06.2025	52664273	52664392
25	25	0,419	364442.0642	6178517.418	10:09:17	02.06.2025	52664234	52665219
25	25	0,475	364442.0925	6178517.37	10:09:17	02.06.2025	52664131	52666024
25	25	0,531	364442.1207	6178517.322	10:09:18	02.06.2025	52664251	52666000
25	25	0,587	364442.1484	6178517.274	10:09:18	02.06.2025	52664589	52666214
25	25	0,642	364442.1767	6178517.226	10:09:18	02.06.2025	52665211	52666740
25	25	0,698	364442.2049	6178517.177	10:09:18	02.06.2025	52666044	52666904
